time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,precipType,precipAccumulation,site_catid
2014-09-09T14:00:00Z,Clear,clear-day,0,0,60.31,60.31,56.78,0.88,1.03,228,9.54,0.07,1011.93,NA,NA,27-137-7001
2014-09-09T15:00:00Z,Clear,clear-day,0,0,62.1,62.1,57.48,0.85,1.13,334,9.3,0.24,1012.12,NA,NA,27-137-7001
2014-09-09T16:00:00Z,Clear,clear-day,0,0,62.38,62.38,57.86,0.85,0.26,95,9.39,0,1012.67,NA,NA,27-137-7001
2014-09-09T17:00:00Z,Clear,clear-day,0,0,62.66,62.66,57.66,0.84,3.59,7,9.76,0,1013.05,NA,NA,27-137-7001
2014-09-09T18:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,63.57,63.57,57.63,0.81,2.65,43,9.76,0.46,1012.55,NA,NA,27-137-7001
2014-09-09T19:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,63.8,63.8,57.71,0.81,4.5,24,9.7,0.28,1011.5,NA,NA,27-137-7001
2014-09-09T20:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,62.93,62.93,57.5,0.82,5.35,27,8.7,0.29,1011.69,NA,NA,27-137-7001
2014-09-09T21:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,59.69,59.69,54.87,0.84,7.07,6,9.11,0.26,1012.32,NA,NA,27-137-7001
2014-09-09T22:00:00Z,Clear,clear-day,0,0,57.25,57.25,53.55,0.87,6.77,17,9.83,0,1013.24,NA,NA,27-137-7001
2014-09-09T23:00:00Z,Clear,clear-day,0,0,55.45,55.45,51.76,0.87,8.41,27,9.71,0,1013.47,NA,NA,27-137-7001
2014-09-10T00:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,54.5,54.5,51.19,0.89,10.51,31,9.88,0.47,1013.37,NA,NA,27-137-7001
2014-09-10T01:00:00Z,Clear,clear-night,0,0,53.06,53.06,50.43,0.91,11.07,40,9.7,NA,1013.39,NA,NA,27-137-7001
2014-09-10T02:00:00Z,Light Rain,rain,0.0326,0.67,52.21,52.21,48.97,0.89,11.79,43,8.88,0,1013.84,rain,NA,27-137-7001
2014-09-10T03:00:00Z,Light Rain,rain,0.0298,0.66,50.48,50.48,48.26,0.92,11.08,54,9.01,0,1013.42,rain,NA,27-137-7001
2014-09-10T04:00:00Z,Rain,rain,0.0625,0.75,48.57,43.72,46.58,0.93,11.67,46,7.99,0,1013.92,rain,NA,27-137-7001
2014-09-08T05:00:00Z,Clear,clear-night,0,0,59.74,59.74,52.4,0.77,5.49,181,9.86,0,1014.85,NA,NA,27-137-7001
2014-09-08T06:00:00Z,Clear,clear-night,0,0,57.76,57.76,50.94,0.78,4.3,177,10,0,1014.53,NA,NA,27-137-7001
2014-09-08T07:00:00Z,Clear,clear-night,0,0,55.24,55.24,49.51,0.81,4.73,169,9.89,0,1014.45,NA,NA,27-137-7001
2014-09-08T08:00:00Z,Clear,clear-night,0,0,54.67,54.67,48.38,0.79,4.04,172,9.68,0,1014.08,NA,NA,27-137-7001
2014-09-08T09:00:00Z,Clear,clear-night,0,0,54.83,54.83,48.62,0.8,6.3,168,10,0,1013.98,NA,NA,27-137-7001
2014-09-08T10:00:00Z,Clear,clear-night,0,0,53.97,53.97,48.48,0.82,5.68,166,9.86,0,1013.6,NA,NA,27-137-7001
2014-09-08T11:00:00Z,Clear,clear-night,0,0,53.77,53.77,49.04,0.84,6.56,170,9.86,0,1013.15,NA,NA,27-137-7001
2014-09-08T12:00:00Z,Clear,clear-day,0,0,54.49,54.49,49.64,0.84,5.63,169,9.86,0.02,1012.6,NA,NA,27-137-7001
2014-09-08T13:00:00Z,Clear,clear-day,0,0,57.68,57.68,51.27,0.79,7.73,179,10,0,1012.35,NA,NA,27-137-7001
2014-09-08T14:00:00Z,Clear,clear-day,0,0,62.44,62.44,53.09,0.71,9,182,10,0.01,1011.68,NA,NA,27-137-7001
2014-09-08T15:00:00Z,Clear,clear-day,0,0,65.2,65.2,54.22,0.68,11.65,192,10,0.01,1010.83,NA,NA,27-137-7001
2014-09-08T16:00:00Z,Clear,clear-day,0,0,69.43,69.43,55.29,0.61,12.43,187,10,0.01,1010.21,NA,NA,27-137-7001
2014-09-08T17:00:00Z,Clear,clear-day,0,0,71.26,71.26,55.16,0.57,12.98,191,10,0.01,1009.65,NA,NA,27-137-7001
2014-09-08T18:00:00Z,Clear,clear-day,0,0,72.4,72.4,55.57,0.56,14.35,176,10,0.03,1009.08,NA,NA,27-137-7001
2014-09-08T19:00:00Z,Clear,clear-day,0,0,73.86,73.86,56.09,0.54,14.37,189,10,0.01,1008.86,NA,NA,27-137-7001
2014-09-08T20:00:00Z,Clear,clear-day,0,0,75,75,56.34,0.52,13.84,185,10,0.03,1008.28,NA,NA,27-137-7001
2014-09-08T21:00:00Z,Clear,clear-day,0,0,73.21,73.21,55.7,0.54,16.13,188,10,0.05,1008.33,NA,NA,27-137-7001
2014-09-08T22:00:00Z,Clear,clear-day,0,0,72.09,72.09,56.5,0.58,13.82,185,10,0.22,1008.61,NA,NA,27-137-7001
2014-09-08T23:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,70.48,70.48,56.33,0.61,12.76,191,10,0.28,1008.73,NA,NA,27-137-7001
2014-09-09T00:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,68.24,68.24,56.65,0.67,9.35,184,10,0.33,1009.18,NA,NA,27-137-7001
2014-09-09T01:00:00Z,Clear,clear-night,0,0,65.46,65.46,56.8,0.74,7.68,186,10,0.14,1009.7,NA,NA,27-137-7001
2014-09-09T02:00:00Z,Clear,clear-night,0,0,64.97,64.97,56.69,0.75,7.68,190,10,0.12,1009.93,NA,NA,27-137-7001
2014-09-09T03:00:00Z,Clear,clear-night,0,0,64.13,64.13,56.66,0.77,7.33,192,10,0,1010.1,NA,NA,27-137-7001
2014-09-09T04:00:00Z,Clear,clear-night,0,0,62.11,62.11,56.12,0.81,5,189,10,0.19,1010.15,NA,NA,27-137-7001
2014-09-07T05:00:00Z,Clear,clear-night,0,0,55.18,55.18,49.95,0.83,5.35,227,10,0,1017.73,NA,NA,27-137-7001
2014-09-07T06:00:00Z,Clear,clear-night,0,0,54.39,54.39,49.91,0.85,5.28,233,9.24,0.05,1017.55,NA,NA,27-137-7001
2014-09-07T07:00:00Z,Clear,clear-night,0,0,53.08,53.08,48.6,0.85,8.1,238,9.12,0.01,1017.43,NA,NA,27-137-7001
2014-09-07T08:00:00Z,Clear,clear-night,0,0,51.92,51.92,48.29,0.87,8.18,236,8.48,0.09,1017.45,NA,NA,27-137-7001
2014-09-07T09:00:00Z,Clear,clear-night,0,0,51.37,51.37,47.75,0.87,4.17,254,10,0.06,1017.87,NA,NA,27-137-7001
2014-09-07T10:00:00Z,Clear,clear-night,0,0,50.82,50.82,47.14,0.87,4.47,244,9.88,0,1017.95,NA,NA,27-137-7001
2014-09-07T11:00:00Z,Clear,clear-night,0,0,49.24,46.16,46.37,0.9,7.27,233,6.63,0,1018.28,NA,NA,27-137-7001
2014-09-07T12:00:00Z,Clear,clear-day,0,0,48.24,45.69,45.11,0.89,5.79,236,9.82,0,1018.6,NA,NA,27-137-7001
2014-09-07T13:00:00Z,Clear,clear-day,0,0,54.78,54.78,50.62,0.86,6.98,232,10,0,1018.65,NA,NA,27-137-7001
2014-09-07T14:00:00Z,Clear,clear-day,0,0,59.27,59.27,51.22,0.75,5.42,229,10,0,1018.53,NA,NA,27-137-7001
2014-09-07T15:00:00Z,Clear,clear-day,0,0,63.95,63.95,52.23,0.66,6.84,225,10,0.01,1018.35,NA,NA,27-137-7001
2014-09-07T16:00:00Z,Clear,clear-day,0,0,67.19,67.19,52.65,0.6,5.61,230,10,0.04,1017.98,NA,NA,27-137-7001
2014-09-07T17:00:00Z,Clear,clear-day,0,0,70.34,70.34,53.35,0.55,6.06,201,10,0.01,1017.5,NA,NA,27-137-7001
2014-09-07T18:00:00Z,Clear,clear-day,0,0,71.67,71.67,53.24,0.52,6.6,190,10,0.05,1016.98,NA,NA,27-137-7001
2014-09-07T19:00:00Z,Clear,clear-day,0,0,73.17,73.17,54.29,0.52,6.62,230,10,0.04,1016.33,NA,NA,27-137-7001
2014-09-07T20:00:00Z,Clear,clear-day,0,0,75.69,75.69,54.79,0.48,8.21,202,10,0.04,1015.88,NA,NA,27-137-7001
2014-09-07T21:00:00Z,Clear,clear-day,0,0,75.44,75.44,55.27,0.5,8.89,220,10,0.16,1015.28,NA,NA,27-137-7001
2014-09-07T22:00:00Z,Clear,clear-day,0,0,73.93,73.93,55.51,0.53,8.26,214,10,0.18,1015.18,NA,NA,27-137-7001
2014-09-07T23:00:00Z,Clear,clear-day,0,0,72.93,72.93,56.31,0.56,7.41,202,10,0.22,1015.03,NA,NA,27-137-7001
2014-09-08T00:00:00Z,Clear,clear-day,0,0,70.66,70.66,56.61,0.61,6.58,199,10,0.21,1015.18,NA,NA,27-137-7001
2014-09-08T01:00:00Z,Clear,clear-night,0,0,66.64,66.64,56.27,0.69,6.57,192,10,0.14,1015.08,NA,NA,27-137-7001
2014-09-08T02:00:00Z,Clear,clear-night,0,0,63.67,63.67,55.12,0.74,6.63,191,10,0,1015.33,NA,NA,27-137-7001
2014-09-08T03:00:00Z,Clear,clear-night,0,0,62.93,62.93,54.24,0.73,6.2,185,10,0,1015.35,NA,NA,27-137-7001
2014-09-08T04:00:00Z,Clear,clear-night,0,0,60.73,60.73,53,0.76,6.04,194,10,0.05,1015.23,NA,NA,27-137-7001
2014-09-06T05:00:00Z,Clear,clear-night,0,0,51.85,51.85,46.52,0.82,5.31,246,10,0.19,1019.43,NA,NA,27-137-7001
2014-09-06T06:00:00Z,Clear,clear-night,0,0,51.77,51.77,47.43,0.85,5.35,239,10,0.2,1019,NA,NA,27-137-7001
2014-09-06T07:00:00Z,Clear,clear-night,0,0,50.69,50.69,46.71,0.86,5.59,246,10,0.04,1018.93,NA,NA,27-137-7001
2014-09-06T08:00:00Z,Clear,clear-night,0,0,50.78,50.78,46.9,0.87,5.36,255,10,0.01,1018.88,NA,NA,27-137-7001
2014-09-06T09:00:00Z,Clear,clear-night,0,0,48.88,46.68,46.41,0.91,5.36,263,9.88,0,1019.25,NA,NA,27-137-7001
2014-09-06T10:00:00Z,Clear,clear-night,0,0,48.25,46.39,45.57,0.9,4.65,265,9.49,0,1019.57,NA,NA,27-137-7001
2014-09-06T11:00:00Z,Clear,clear-night,0,0,46.5,44.4,44.83,0.94,4.58,272,6.79,0.01,1020.05,NA,NA,27-137-7001
2014-09-06T12:00:00Z,Clear,clear-day,0,0,48.63,46.56,47.21,0.95,5.08,295,9.51,0.06,1020.52,NA,NA,27-137-7001
2014-09-06T13:00:00Z,Clear,clear-day,0,0,52.33,52.33,49.17,0.89,4.78,288,10,0.03,1021.02,NA,NA,27-137-7001
2014-09-06T14:00:00Z,Clear,clear-day,0,0,56.57,56.57,50.92,0.81,6.35,287,10,0.03,1021.42,NA,NA,27-137-7001
2014-09-06T15:00:00Z,Clear,clear-day,0,0,59.78,59.78,47.88,0.65,7.67,281,10,0,1021.17,NA,NA,27-137-7001
2014-09-06T16:00:00Z,Clear,clear-day,0,0,63.37,63.37,47.32,0.56,9.12,285,10,0.13,1021.2,NA,NA,27-137-7001
2014-09-06T17:00:00Z,Clear,clear-day,0,0,64.86,64.86,46.17,0.51,9.85,281,10,0.18,1021.1,NA,NA,27-137-7001
2014-09-06T18:00:00Z,Clear,clear-day,0,0,66.01,66.01,46.37,0.49,8.73,286,10,0.24,1020.67,NA,NA,27-137-7001
2014-09-06T19:00:00Z,Clear,clear-day,0,0,67.69,67.69,46.49,0.47,9.4,271,10,0.21,1020.27,NA,NA,27-137-7001
2014-09-06T20:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,68.61,68.61,45.66,0.44,9.79,267,10,0.27,1019.9,NA,NA,27-137-7001
2014-09-06T21:00:00Z,Clear,clear-day,0,0,69.14,69.14,46.32,0.44,8.16,263,10,0.07,1019.38,NA,NA,27-137-7001
2014-09-06T22:00:00Z,Clear,clear-day,0,0,69.4,69.4,46.22,0.43,7.31,256,10,0.01,1018.98,NA,NA,27-137-7001
2014-09-06T23:00:00Z,Clear,clear-day,0,0,68.51,68.51,46.47,0.45,7.77,248,10,0.01,1019.13,NA,NA,27-137-7001
2014-09-07T00:00:00Z,Clear,clear-day,0,0,64.39,64.39,48.61,0.57,4.47,226,10,0,1018.83,NA,NA,27-137-7001
2014-09-07T01:00:00Z,Clear,clear-night,0,0,58.49,58.49,50.07,0.74,2.77,218,10,0,1018.88,NA,NA,27-137-7001
2014-09-07T02:00:00Z,Clear,clear-night,0,0,55.45,55.45,49.86,0.81,4.58,213,10,0,1018.83,NA,NA,27-137-7001
2014-09-07T03:00:00Z,Clear,clear-night,0,0,54.55,54.55,49.15,0.82,5.38,213,10,0.03,1018.53,NA,NA,27-137-7001
2014-09-07T04:00:00Z,Clear,clear-night,0,0,53.04,53.04,48.89,0.86,5.57,215,10,0.03,1018.2,NA,NA,27-137-7001
2014-09-05T05:00:00Z,Clear,clear-night,0,0,61.76,61.76,54.82,0.78,10.43,269,10,0.11,1008.92,NA,NA,27-137-7001
2014-09-05T06:00:00Z,Clear,clear-night,0,0,59.85,59.85,52.32,0.76,10.14,266,10,0.22,1009.3,NA,NA,27-137-7001
2014-09-05T07:00:00Z,Clear,clear-night,0,0,58,58,51.28,0.78,12.38,280,10,0,1009.57,NA,NA,27-137-7001
2014-09-05T08:00:00Z,Clear,clear-night,0,0,57.23,57.23,50.4,0.78,12.82,279,9.87,0.11,1010.47,NA,NA,27-137-7001
2014-09-05T09:00:00Z,Clear,clear-night,0,0,56.2,56.2,50.07,0.8,13.94,277,9.75,0.16,1011.47,NA,NA,27-137-7001
2014-09-05T10:00:00Z,Clear,clear-night,0,0,55.45,55.45,49.32,0.8,11.33,287,9.33,0,1012.9,NA,NA,27-137-7001
2014-09-05T11:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,54.8,54.8,50.08,0.84,11.75,288,7.78,0.31,1014.1,NA,NA,27-137-7001
2014-09-05T12:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,54.45,54.45,50.12,0.85,9.77,289,7.23,0.26,1015.27,NA,NA,27-137-7001
2014-09-05T13:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,54.46,54.46,49.96,0.85,10.54,304,7.66,0.28,1015.97,NA,NA,27-137-7001
2014-09-05T14:00:00Z,Clear,clear-day,0,0,55.14,55.14,49.94,0.83,10.32,306,8.33,0.21,1016.65,NA,NA,27-137-7001
2014-09-05T15:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,56.09,56.09,49.26,0.78,12.75,314,10,0.31,1017.07,NA,NA,27-137-7001
2014-09-05T16:00:00Z,Clear,clear-day,0,0,58.74,58.74,47.83,0.67,13.2,316,10,0.24,1017.77,NA,NA,27-137-7001
2014-09-05T17:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,60.56,60.56,47.28,0.62,11.91,320,10,0.28,1018.27,NA,NA,27-137-7001
2014-09-05T18:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,62.93,62.93,46.85,0.56,10.62,313,10,0.28,1018.57,NA,NA,27-137-7001
2014-09-05T19:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,63.68,63.68,45.56,0.52,12.18,316,10,0.3,1019.02,NA,NA,27-137-7001
2014-09-05T20:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,64.16,64.16,45.09,0.5,11.61,300,10,0.28,1019.02,NA,NA,27-137-7001
2014-09-05T21:00:00Z,Clear,clear-day,0,0,64.51,64.51,43.87,0.47,10.47,295,10,0.24,1019.1,NA,NA,27-137-7001
2014-09-05T22:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,63.97,63.97,44.09,0.48,9.57,285,10,0.29,1019.42,NA,NA,27-137-7001
2014-09-05T23:00:00Z,Clear,clear-day,0,0,63.68,63.68,44.96,0.51,6.77,292,10,0.22,1019.17,NA,NA,27-137-7001
2014-09-06T00:00:00Z,Clear,clear-day,0,0,60.23,60.23,46.55,0.61,5.12,278,10,0.06,1019.05,NA,NA,27-137-7001
2014-09-06T01:00:00Z,Clear,clear-night,0,0,53.75,53.75,47.15,0.78,3.75,260,10,0.01,1019.12,NA,NA,27-137-7001
2014-09-06T02:00:00Z,Clear,clear-night,0,0,51.01,51.01,46.76,0.85,3.84,251,10,0,1019.37,NA,NA,27-137-7001
2014-09-06T03:00:00Z,Clear,clear-night,0,0,50.2,50.2,45.86,0.85,3.76,242,10,0.01,1019.45,NA,NA,27-137-7001
2014-09-06T04:00:00Z,Clear,clear-night,0,0,50.01,50.01,46.42,0.87,4.79,241,9.12,0.13,1019.48,NA,NA,27-137-7001
2014-09-04T05:00:00Z,Clear,clear-night,0,0,57.33,57.33,55.48,0.94,1.21,141,7.87,0.15,1008.43,NA,NA,27-137-7001
2014-09-04T06:00:00Z,Clear,clear-night,0,0,56.81,56.81,55.05,0.94,1,102,9.04,0.11,1008.82,NA,NA,27-137-7001
2014-09-04T07:00:00Z,Clear,clear-night,0,0,56.38,56.38,54.72,0.94,2.11,83,8.38,0.2,1009.17,NA,NA,27-137-7001
2014-09-04T08:00:00Z,Clear,clear-night,0,0,56.62,56.62,54.87,0.94,2.77,80,9.6,0.22,1008.4,NA,NA,27-137-7001
2014-09-04T09:00:00Z,Clear,clear-night,0,0,57.12,57.12,55.16,0.93,4.16,64,9.75,0.04,1007.35,NA,NA,27-137-7001
2014-09-04T10:00:00Z,Clear,clear-night,0,0,57.1,57.1,55.1,0.93,5.61,63,9.87,0.23,1006.53,NA,NA,27-137-7001
2014-09-04T11:00:00Z,Clear,clear-night,0,0,58.3,58.3,56.13,0.92,3.09,20,9.85,0.21,1008.82,NA,NA,27-137-7001
2014-09-04T12:00:00Z,Light Rain,rain,0.0195,0.6,58.84,58.84,56.2,0.91,3.98,41,6.57,0.33,1009.82,rain,NA,27-137-7001
2014-09-04T13:00:00Z,Light Rain,rain,0.0391,0.69,58.36,58.36,57.06,0.95,5.48,43,5.37,0.11,1012.29,rain,NA,27-137-7001
2014-09-04T14:00:00Z,Rain,rain,0.0551,0.74,60.38,60.38,58.56,0.94,12.75,103,9.64,0.14,1002.56,rain,NA,27-137-7001
2014-09-04T15:00:00Z,Light Rain,rain,0.013,0.54,64.3,64.3,59.68,0.85,7.9,118,9.73,0.06,1003.58,rain,NA,27-137-7001
2014-09-04T16:00:00Z,Drizzle,rain,0.0063,0.29,69.27,69.27,60.81,0.75,10.23,123,10,0.05,1004.18,rain,NA,27-137-7001
2014-09-04T17:00:00Z,Light Rain,rain,0.0094,0.5,70.39,70.39,60.96,0.72,8.93,141,10,0.1,1005.55,rain,NA,27-137-7001
2014-09-04T18:00:00Z,Clear,clear-day,0.0031,0.1,72.26,72.26,60.67,0.67,8.5,154,10,0.1,1005.7,rain,NA,27-137-7001
2014-09-04T19:00:00Z,Clear,clear-day,0.0031,0.1,74.46,74.46,62.04,0.65,6.4,155,10,0.06,1005.85,rain,NA,27-137-7001
2014-09-04T20:00:00Z,Light Rain,rain,0.0094,0.5,73.63,73.63,62.55,0.68,4.71,168,10,0.21,1005.38,rain,NA,27-137-7001
2014-09-04T21:00:00Z,Clear,clear-day,0,0,71.21,71.21,62.89,0.75,2.49,100,10,0.18,1006,NA,NA,27-137-7001
2014-09-04T22:00:00Z,Clear,clear-day,0.0031,0.1,70.02,70.02,63.13,0.79,3.21,131,10,0.16,1005.75,rain,NA,27-137-7001
2014-09-04T23:00:00Z,Clear,clear-day,0,0,69.65,69.65,63.75,0.82,1.35,162,9.74,0.16,1005.65,NA,NA,27-137-7001
2014-09-05T00:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,69.13,69.13,64.5,0.85,1.13,211,10,0.45,1005.63,NA,NA,27-137-7001
2014-09-05T01:00:00Z,Clear,clear-night,0,0,68.01,68.01,64.12,0.87,2.94,223,9.89,0.21,1006.11,NA,NA,27-137-7001
2014-09-05T02:00:00Z,Clear,clear-night,0,0,66.91,66.91,62.83,0.87,6.4,235,9.78,0.24,1007.18,NA,NA,27-137-7001
2014-09-05T03:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,65.19,65.19,60.23,0.84,10.18,256,9.78,0.25,1007.85,NA,NA,27-137-7001
2014-09-05T04:00:00Z,Clear,clear-night,0,0,62.88,62.88,55.27,0.76,7.59,266,10,0.19,1008.63,NA,NA,27-137-7001
2014-09-03T05:00:00Z,Light Rain,rain,0.0143,0.56,55.95,55.95,53.96,0.93,0.8,347,7.25,0.27,1009.95,rain,NA,27-137-7001
2014-09-03T06:00:00Z,Drizzle,rain,0.0089,0.47,55.17,55.17,53.35,0.94,0.89,220,9.87,0.16,1009.6,rain,NA,27-137-7001
2014-09-03T07:00:00Z,Clear,clear-night,0.0018,0.04,54.14,54.14,52.44,0.94,2.03,172,5.89,0.05,1009.78,rain,NA,27-137-7001
2014-09-03T08:00:00Z,Clear,clear-night,0.001,0.01,51.82,51.82,50.53,0.95,4.16,189,5.12,0.05,1009.83,rain,NA,27-137-7001
2014-09-03T09:00:00Z,Clear,clear-night,0,0,50.48,50.48,49.31,0.96,4.89,184,4.6,0.03,1010.03,NA,NA,27-137-7001
2014-09-03T10:00:00Z,Clear,clear-night,0,0,50.49,50.49,48.85,0.94,3.26,191,4.54,0.1,1009.87,NA,NA,27-137-7001
2014-09-03T11:00:00Z,Clear,clear-night,0,0,49.56,48.78,48.16,0.95,3.46,196,4.65,0.19,1009.63,NA,NA,27-137-7001
2014-09-03T12:00:00Z,Clear,clear-day,0,0,50.9,50.9,49.85,0.96,5.57,214,9.04,0.15,1010,NA,NA,27-137-7001
2014-09-03T13:00:00Z,Clear,clear-day,9e-4,0.01,55.89,55.89,54.19,0.94,6.55,215,9.87,0.22,1010.13,rain,NA,27-137-7001
2014-09-03T14:00:00Z,Clear,clear-day,0,0,61.32,61.32,57.34,0.87,4.93,216,10,0.16,1009.9,NA,NA,27-137-7001
2014-09-03T15:00:00Z,Clear,clear-day,0,0,65.2,65.2,58.98,0.8,6.3,214,10,0.16,1009.63,NA,NA,27-137-7001
2014-09-03T16:00:00Z,Clear,clear-day,0,0,67.97,67.97,60.2,0.76,7.11,217,10,0.19,1009.48,NA,NA,27-137-7001
2014-09-03T17:00:00Z,Clear,clear-day,0,0,70.88,70.88,60.16,0.69,10,211,10,0.18,1009.05,NA,NA,27-137-7001
2014-09-03T18:00:00Z,Clear,clear-day,0.0023,0.06,72.43,72.43,60.54,0.66,8.87,216,10,0.11,1008.55,rain,NA,27-137-7001
2014-09-03T19:00:00Z,Clear,clear-day,0.0023,0.06,72.01,72.01,60.57,0.67,9.11,211,10,0.15,1009.15,rain,NA,27-137-7001
2014-09-03T20:00:00Z,Drizzle,rain,0.0065,0.31,72.41,72.41,60.5,0.66,9.01,193,10,0.25,1008.6,rain,NA,27-137-7001
2014-09-03T21:00:00Z,Light Rain,rain,0.018,0.59,71.14,71.14,60.65,0.7,8.4,209,10,0.19,1007.96,rain,NA,27-137-7001
2014-09-03T22:00:00Z,Clear,clear-day,0.002,0.05,70.54,70.54,59.83,0.69,8.64,184,10,0.24,1007.93,rain,NA,27-137-7001
2014-09-03T23:00:00Z,Clear,clear-day,0,0,69.09,69.09,59.52,0.72,5.06,189,10,0.2,1008.08,NA,NA,27-137-7001
2014-09-04T00:00:00Z,Clear,clear-day,0,0,66.83,66.83,59.47,0.77,1.89,131,10,0.15,1007.9,NA,NA,27-137-7001
2014-09-04T01:00:00Z,Clear,clear-night,0,0,63.97,63.97,58.43,0.82,2.54,132,10,0.19,1007.87,NA,NA,27-137-7001
2014-09-04T02:00:00Z,Clear,clear-night,0,0,61.4,61.4,58.27,0.89,3.38,106,9.21,0.21,1008.23,NA,NA,27-137-7001
2014-09-04T03:00:00Z,Clear,clear-night,0,0,60.71,60.71,57.37,0.89,3.39,105,10,0.19,1008.67,NA,NA,27-137-7001
2014-09-04T04:00:00Z,Clear,clear-night,0,0,58.72,58.72,56.4,0.92,2.21,101,8.85,0.21,1008.45,NA,NA,27-137-7001
2014-09-02T05:00:00Z,Clear,clear-night,0,0,53.89,53.89,51.1,0.9,3.72,262,9.69,0.16,1008.32,NA,NA,27-137-7001
2014-09-02T06:00:00Z,Clear,clear-night,0,0,53.76,53.76,51.52,0.92,4.15,263,8.75,0.02,1008.32,NA,NA,27-137-7001
2014-09-02T07:00:00Z,Clear,clear-night,0,0,52.07,52.07,49.86,0.92,3.51,254,8.5,0.02,1008.4,NA,NA,27-137-7001
2014-09-02T08:00:00Z,Clear,clear-night,0,0,52.12,52.12,50.1,0.93,3.74,245,8.46,0,1008.52,NA,NA,27-137-7001
2014-09-02T09:00:00Z,Clear,clear-night,0,0,50.76,50.76,48.99,0.94,2.55,250,7.02,0,1008.93,NA,NA,27-137-7001
2014-09-02T10:00:00Z,Clear,clear-night,0,0,49.9,49.9,48.6,0.95,2.27,256,5.58,0,1009.33,NA,NA,27-137-7001
2014-09-02T11:00:00Z,Clear,clear-night,0.0031,0.1,47.68,47.68,46.38,0.95,2.04,240,5.29,0,1009.65,rain,NA,27-137-7001
2014-09-02T12:00:00Z,Clear,clear-day,0.0031,0.1,47.95,45.87,46.7,0.95,4.91,249,5.77,0.02,1010,rain,NA,27-137-7001
2014-09-02T13:00:00Z,Clear,clear-day,0,0,53.85,53.85,51.87,0.93,4.99,248,10,0.13,1010.37,NA,NA,27-137-7001
2014-09-02T14:00:00Z,Clear,clear-day,0,0,58.01,58.01,53.99,0.86,4.45,247,10,0.05,1010.45,NA,NA,27-137-7001
2014-09-02T15:00:00Z,Clear,clear-day,0,0,63.95,63.95,54.21,0.71,5.99,235,10,0.06,1010.33,NA,NA,27-137-7001
2014-09-02T16:00:00Z,Clear,clear-day,0,0,69.18,69.18,53.63,0.58,8.44,244,10,0.02,1010.05,NA,NA,27-137-7001
2014-09-02T17:00:00Z,Clear,clear-day,0,0,71.24,71.24,51.52,0.5,10.11,250,10,0.01,1009.8,NA,NA,27-137-7001
2014-09-02T18:00:00Z,Clear,clear-day,0,0,72.39,72.39,48.51,0.43,12.35,253,10,0.1,1009.43,NA,NA,27-137-7001
2014-09-02T19:00:00Z,Clear,clear-day,0,0,72.52,72.52,48,0.42,11.59,253,10,0.18,1009.5,NA,NA,27-137-7001
2014-09-02T20:00:00Z,Drizzle,rain,0.0065,0.31,70.24,70.24,50.82,0.5,7.1,252,9.88,0.25,1009.3,rain,NA,27-137-7001
2014-09-02T21:00:00Z,Light Rain,rain,0.0294,0.66,64.84,64.84,51.95,0.63,8.1,256,8.67,0.28,1009.5,rain,NA,27-137-7001
2014-09-02T22:00:00Z,Light Rain,rain,0.0319,0.67,62.9,62.9,54.27,0.73,4.35,220,10,0.17,1010.25,rain,NA,27-137-7001
2014-09-02T23:00:00Z,Light Rain,rain,0.0112,0.52,63.06,63.06,54.55,0.74,2.52,183,9.75,0.11,1010,rain,NA,27-137-7001
2014-09-03T00:00:00Z,Light Rain,rain,0.0131,0.55,61.1,61.1,54.59,0.79,1.51,138,10,0.11,1009.83,rain,NA,27-137-7001
2014-09-03T01:00:00Z,Clear,clear-night,0,0,57.25,57.25,53.98,0.89,2.83,152,9.51,0.05,1009.55,NA,NA,27-137-7001
2014-09-03T02:00:00Z,Clear,clear-night,0,0,55.58,55.58,52.88,0.91,4.52,149,8.8,0.08,1009.43,NA,NA,27-137-7001
2014-09-03T03:00:00Z,Light Rain,rain,0.0135,0.55,55.31,55.31,52.62,0.91,2.51,255,5.79,0.13,1009.05,rain,NA,27-137-7001
