date,hour,ws,wd,site
2015-08-30,19,8.68,201,27-017-7417
2015-08-30,20,9.06,210,27-017-7417
2015-08-30,21,9.1,201,27-017-7417
2015-08-30,22,11.71,193,27-017-7417
2015-08-30,23,7.97,194,27-017-7417
2015-08-31,0,6.38,194,27-017-7417
2015-08-31,1,5.84,193,27-017-7417
2015-08-31,2,5.63,184,27-017-7417
2015-08-31,3,6.65,192,27-017-7417
2015-08-31,4,6.53,193,27-017-7417
2015-08-31,5,5.86,194,27-017-7417
2015-08-31,6,6.72,201,27-017-7417
2015-08-31,7,8.58,201,27-017-7417
2015-08-31,8,9.14,200,27-017-7417
2015-08-31,9,6.74,184,27-017-7417
2015-08-31,10,7.43,190,27-017-7417
2015-08-31,11,6.78,181,27-017-7417
2015-08-31,12,8.42,182,27-017-7417
2015-08-31,13,7.94,184,27-017-7417
2015-08-31,14,8.59,192,27-017-7417
2015-08-31,15,10.68,184,27-017-7417
2015-08-31,16,10.81,183,27-017-7417
2015-08-31,17,9.97,175,27-017-7417
2015-08-31,18,11.24,192,27-017-7417
2015-08-31,19,15.8,199,27-017-7417
2015-08-31,20,15.25,199,27-017-7417
2015-08-31,21,13.63,179,27-017-7417
2015-08-31,22,10.49,194,27-017-7417
2015-08-31,23,8.65,204,27-017-7417
2015-09-01,0,6.33,201,27-017-7417
2015-09-01,1,3.54,207,27-017-7417
2015-09-01,2,4.9,193,27-017-7417
2015-09-01,3,3.66,192,27-017-7417
2015-09-01,4,3.26,195,27-017-7417
2015-09-01,5,4.95,192,27-017-7417
2015-09-01,6,5.52,220,27-017-7417
2015-09-01,7,6.14,212,27-017-7417
2015-09-01,8,4.89,212,27-017-7417
2015-09-01,9,3.07,222,27-017-7417
2015-09-01,10,0.64,226,27-017-7417
2015-09-01,11,0.5,236,27-017-7417
2015-09-01,12,2.94,220,27-017-7417
2015-09-01,13,3.34,236,27-017-7417
2015-09-01,14,4.03,225,27-017-7417
2015-09-01,15,2.27,239,27-017-7417
2015-09-01,16,3.11,212,27-017-7417
2015-09-01,17,4.56,187,27-017-7417
2015-09-01,18,0.33,229,27-017-7417
2015-09-01,19,4.21,162,27-017-7417
2015-09-01,20,2.66,169,27-017-7417
2015-09-01,21,2.76,177,27-017-7417
2015-09-01,22,4.7,194,27-017-7417
2015-09-01,23,0.56,219,27-017-7417
2015-09-02,0,1.47,194,27-017-7417
2015-09-02,1,2.11,205,27-017-7417
2015-09-02,2,3.16,48,27-017-7417
2015-09-02,3,1.31,93,27-017-7417
2015-09-02,4,2.07,45,27-017-7417
2015-09-02,5,1.35,97,27-017-7417
2015-09-02,6,2.88,77,27-017-7417
2015-09-02,7,5.88,90,27-017-7417
2015-09-02,8,2.66,135,27-017-7417
2015-09-02,9,0.7,88,27-017-7417
2015-09-02,10,5.45,99,27-017-7417
2015-09-02,11,3.11,108,27-017-7417
2015-09-02,12,5.23,112,27-017-7417
2015-09-02,19,6.91,123,27-017-7417
2015-09-02,20,7.41,111,27-017-7417
2015-09-02,21,8.39,98,27-017-7417
2015-09-02,22,8.72,115,27-017-7417
2015-09-02,23,6.46,97,27-017-7417
2015-09-03,0,1.12,70,27-017-7417
2015-09-03,1,3.1,86,27-017-7417
2015-09-03,2,5.21,84,27-017-7417
2015-09-03,3,4.72,91,27-017-7417
2015-09-03,4,3.66,83,27-017-7417
2015-09-03,5,5.98,84,27-017-7417
2015-09-03,6,1.37,81,27-017-7417
2015-09-03,7,6.41,80,27-017-7417
2015-09-03,8,3.42,102,27-017-7417
2015-09-03,9,4.73,80,27-017-7417
2015-09-03,10,5.68,71,27-017-7417
2015-09-03,11,5.88,87,27-017-7417
2015-09-03,12,5.82,86,27-017-7417
2015-09-03,13,5.22,86,27-017-7417
2015-09-03,14,7.1,94,27-017-7417
2015-09-03,15,8.58,96,27-017-7417
2015-09-03,16,7.83,83,27-017-7417
2015-09-03,17,8.71,97,27-017-7417
2015-09-03,18,8.05,88,27-017-7417
2015-09-03,19,7.34,82,27-017-7417
2015-09-03,20,7.41,87,27-017-7417
2015-09-03,21,9.02,95,27-017-7417
2015-09-03,22,8.15,95,27-017-7417
2015-09-03,23,8.15,86,27-017-7417
2015-09-04,0,7.1,85,27-017-7417
2015-09-04,1,7.03,85,27-017-7417
2015-09-04,2,3.77,89,27-017-7417
2015-09-04,3,4.87,84,27-017-7417
2015-09-04,4,5.35,68,27-017-7417
2015-09-04,5,5.7,95,27-017-7417
2015-09-04,6,3.36,87,27-017-7417
2015-09-04,7,1.32,78,27-017-7417
2015-09-04,8,3.72,84,27-017-7417
2015-09-04,9,3.39,85,27-017-7417
2015-09-04,10,1.32,81,27-017-7417
2015-09-04,11,6.71,87,27-017-7417
2015-09-04,12,5.43,101,27-017-7417
2015-09-04,13,6.31,98,27-017-7417
2015-09-04,14,8.18,107,27-017-7417
2015-09-04,15,10.37,106,27-017-7417
2015-09-04,16,9.89,105,27-017-7417
2015-09-04,17,8.6,96,27-017-7417
2015-09-04,18,10.01,97,27-017-7417
2015-09-04,19,10.64,90,27-017-7417
2015-09-04,20,12.2,97,27-017-7417
2015-09-04,21,9.34,98,27-017-7417
2015-09-04,22,10.24,88,27-017-7417
2015-09-04,23,9.82,89,27-017-7417
2015-09-05,0,8.73,95,27-017-7417
2015-09-05,1,3.9,99,27-017-7417
2015-09-05,2,3.46,95,27-017-7417
2015-09-05,3,4.87,100,27-017-7417
2015-09-05,4,3.09,91,27-017-7417
2015-09-05,5,4.47,103,27-017-7417
2015-09-05,6,3.27,106,27-017-7417
2015-09-05,7,0.83,98,27-017-7417
2015-09-05,8,0.93,68,27-017-7417
2015-09-05,9,4.99,80,27-017-7417
2015-09-05,10,5.84,105,27-017-7417
2015-09-05,11,6.3,104,27-017-7417
2015-09-05,12,0.78,97,27-017-7417
2015-09-05,13,5.2,109,27-017-7417
2015-09-05,14,5.8,126,27-017-7417
2015-09-05,15,5.64,129,27-017-7417
2015-09-05,16,5.35,157,27-017-7417
2015-09-05,17,8.16,134,27-017-7417
2015-09-05,18,7.95,135,27-017-7417
2015-09-05,19,7.58,108,27-017-7417
2015-09-05,20,8.5,94,27-017-7417
2015-09-05,21,8.33,110,27-017-7417
2015-09-05,22,6.83,115,27-017-7417
2015-09-05,23,6.77,93,27-017-7417
2015-09-06,0,5.92,101,27-017-7417
2015-09-06,1,5.7,115,27-017-7417
2015-09-06,2,3.22,107,27-017-7417
2015-09-06,3,2.73,121,27-017-7417
2015-09-06,4,0.54,121,27-017-7417
2015-09-06,5,1.79,45,27-017-7417
2015-09-06,6,5.32,102,27-017-7417
2015-09-06,7,6.76,119,27-017-7417
2015-09-06,9,2.77,124,27-017-7417
2015-09-06,10,2.17,274,27-017-7417
2015-09-06,11,2.44,176,27-017-7417
2015-09-06,12,4.56,125,27-017-7417
2015-09-06,13,1.18,174,27-017-7417
2015-09-06,14,8.37,182,27-017-7417
2015-09-06,15,7.92,202,27-017-7417
2015-09-06,16,8.75,195,27-017-7417
2015-09-06,17,12.59,203,27-017-7417
2015-09-06,18,8.26,220,27-017-7417
2015-09-06,19,7.5,201,27-017-7417
2015-09-06,20,7.81,195,27-017-7417
2015-09-06,21,6.65,203,27-017-7417
2015-09-06,22,5.85,205,27-017-7417
2015-09-06,23,0.65,250,27-017-7417
2015-09-07,0,5.82,338,27-017-7417
2015-09-07,1,3.69,62,27-017-7417
2015-09-07,2,2.08,154,27-017-7417
2015-09-07,3,6.56,306,27-017-7417
2015-09-07,4,6.6,308,27-017-7417
2015-09-07,5,5.38,302,27-017-7417
2015-09-07,6,6.81,310,27-017-7417
2015-09-07,7,1.05,302,27-017-7417
2015-09-07,8,7.35,300,27-017-7417
2015-09-07,9,9.01,301,27-017-7417
2015-09-07,10,7.12,310,27-017-7417
2015-09-07,11,6.01,319,27-017-7417
2015-09-07,12,6.71,304,27-017-7417
2015-09-07,13,8.79,329,27-017-7417
2015-09-07,14,6.68,329,27-017-7417
2015-09-07,15,5.59,356,27-017-7417
2015-09-07,16,4.46,1,27-017-7417
2015-09-07,17,5.01,47,27-017-7417
2015-09-07,18,2.45,38,27-017-7417
2015-09-07,19,3.9,330,27-017-7417
2015-09-07,20,0.01,250,27-017-7417
2015-09-07,21,0.3,196,27-017-7417
2015-09-07,22,2.7,317,27-017-7417
2015-09-07,23,5.95,311,27-017-7417
2015-09-08,0,4.18,1,27-017-7417
2015-09-08,1,3.02,49,27-017-7417
2015-09-08,2,2.88,34,27-017-7417
2015-09-08,3,1.21,67,27-017-7417
2015-09-08,4,1.59,62,27-017-7417
2015-09-08,5,0.57,21,27-017-7417
2015-09-08,6,3.58,37,27-017-7417
2015-09-08,7,4.58,321,27-017-7417
2015-09-08,8,3.01,322,27-017-7417
2015-09-08,9,5.47,311,27-017-7417
2015-09-08,10,0.4,82,27-017-7417
2015-09-08,11,2.6,297,27-017-7417
2015-09-08,12,2.17,350,27-017-7417
2015-09-08,13,1.81,344,27-017-7417
2015-09-08,14,4.07,294,27-017-7417
2015-09-08,15,8.16,286,27-017-7417
2015-09-08,16,8.78,297,27-017-7417
2015-09-08,17,14.39,291,27-017-7417
2015-09-08,18,15.67,300,27-017-7417
2015-09-08,19,13.05,298,27-017-7417
2015-09-08,20,11.1,283,27-017-7417
2015-09-08,21,16.56,290,27-017-7417
2015-09-08,22,13.81,291,27-017-7417
2015-09-08,23,11.04,274,27-017-7417
2015-09-09,0,6.96,279,27-017-7417
2015-09-09,1,3.49,268,27-017-7417
2015-09-09,2,5.59,260,27-017-7417
2015-09-09,3,7.23,238,27-017-7417
2015-09-09,4,6.55,238,27-017-7417
2015-09-09,5,7.2,248,27-017-7417
2015-09-09,6,5.84,255,27-017-7417
2015-09-09,7,5.83,257,27-017-7417
2015-09-09,8,6.68,259,27-017-7417
2015-09-09,9,6.65,241,27-017-7417
2015-09-09,10,6.21,257,27-017-7417
2015-09-09,11,6.19,252,27-017-7417
2015-09-09,12,3.51,226,27-017-7417
2015-09-09,16,6.38,275,27-017-7417
2015-09-09,17,8.68,272,27-017-7417
2015-09-09,18,7.98,255,27-017-7417
2015-09-09,19,6.52,265,27-017-7417
2015-09-09,20,7.73,218,27-017-7417
2015-09-09,21,6.15,203,27-017-7417
2015-09-09,22,6.93,198,27-017-7417
2015-09-09,23,5.88,205,27-017-7417
2015-09-10,0,5.49,205,27-017-7417
2015-09-10,1,4.9,221,27-017-7417
2015-09-10,2,3.29,222,27-017-7417
2015-09-10,3,5.45,256,27-017-7417
2015-09-10,4,1.12,239,27-017-7417
2015-09-10,5,4.6,302,27-017-7417
2015-09-10,6,5.28,294,27-017-7417
2015-09-10,7,3.07,301,27-017-7417
2015-09-10,8,5.46,302,27-017-7417
2015-09-10,9,5.2,302,27-017-7417
2015-09-10,10,7.43,312,27-017-7417
2015-09-10,11,5.01,325,27-017-7417
2015-09-10,12,5.71,332,27-017-7417
2015-09-10,13,7.83,338,27-017-7417
2015-09-10,14,8.76,339,27-017-7417
2015-09-10,15,7.97,349,27-017-7417
2015-09-10,16,8.59,332,27-017-7417
2015-09-10,17,9.13,339,27-017-7417
2015-09-10,18,10.13,302,27-017-7417
2015-09-10,19,10.31,327,27-017-7417
2015-09-10,20,7.55,311,27-017-7417
2015-09-10,21,10.07,320,27-017-7417
2015-09-10,22,8.19,298,27-017-7417
2015-09-10,23,9.47,296,27-017-7417
2015-09-11,0,6.31,308,27-017-7417
2015-09-11,1,8.05,312,27-017-7417
2015-09-11,2,6.8,298,27-017-7417
2015-09-11,3,3.62,300,27-017-7417
2015-09-11,4,1.39,323,27-017-7417
2015-09-11,5,5.79,313,27-017-7417
2015-09-11,6,3.4,310,27-017-7417
2015-09-11,7,3.56,316,27-017-7417
2015-09-11,8,3.67,317,27-017-7417
2015-09-11,9,4.83,298,27-017-7417
2015-09-11,10,3.29,311,27-017-7417
2015-09-11,11,3.54,316,27-017-7417
2015-09-11,12,8.02,333,27-017-7417
2015-09-11,13,6.45,326,27-017-7417
2015-09-11,14,7.45,325,27-017-7417
2015-09-11,15,8.91,334,27-017-7417
2015-09-11,16,8.18,352,27-017-7417
2015-09-11,17,8.54,349,27-017-7417
2015-09-11,18,9.66,348,27-017-7417
2015-09-11,19,8.24,323,27-017-7417
2015-09-11,20,6.71,345,27-017-7417
2015-09-11,21,5.63,321,27-017-7417
2015-09-11,22,6.54,305,27-017-7417
2015-09-11,23,7.99,338,27-017-7417
2015-09-12,0,4.67,329,27-017-7417
2015-09-12,1,4.13,327,27-017-7417
2015-09-12,2,5.22,332,27-017-7417
2015-09-12,3,4.44,329,27-017-7417
2015-09-12,4,4.87,327,27-017-7417
2015-09-12,5,0.55,310,27-017-7417
2015-09-12,6,0.28,314,27-017-7417
2015-09-12,7,0.38,292,27-017-7417
2015-09-12,8,0.38,302,27-017-7417
2015-09-12,9,3.09,295,27-017-7417
2015-09-12,10,2.61,319,27-017-7417
2015-09-12,11,2.77,321,27-017-7417
2015-09-12,12,2.92,318,27-017-7417
2015-09-12,13,2.35,263,27-017-7417
2015-09-12,14,1.76,288,27-017-7417
2015-09-12,15,2.4,253,27-017-7417
2015-09-12,16,2.87,235,27-017-7417
2015-09-12,17,5.88,314,27-017-7417
2015-09-12,18,3.92,265,27-017-7417
2015-09-12,19,4.52,292,27-017-7417
2015-09-12,20,5.25,166,27-017-7417
2015-09-12,21,3.14,229,27-017-7417
2015-09-12,22,1.38,202,27-017-7417
2015-09-12,23,5.92,208,27-017-7417
2015-09-13,0,3.34,210,27-017-7417
2015-09-13,1,4.95,225,27-017-7417
2015-09-13,2,3.31,225,27-017-7417
2015-09-13,3,4.84,212,27-017-7417
2015-09-13,4,5.16,222,27-017-7417
2015-09-13,5,5.94,221,27-017-7417
2015-09-13,6,5.88,220,27-017-7417
2015-09-13,7,6.03,213,27-017-7417
2015-09-13,9,7.62,212,27-017-7417
2015-09-13,10,7.99,211,27-017-7417
2015-09-13,11,7.91,212,27-017-7417
2015-09-13,12,7.89,212,27-017-7417
2015-09-13,13,8.19,212,27-017-7417
2015-09-13,14,10.33,221,27-017-7417
2015-09-13,15,12.59,220,27-017-7417
2015-09-13,16,9.97,198,27-017-7417
2015-09-13,17,9.31,205,27-017-7417
2015-09-13,18,14.2,212,27-017-7417
2015-09-13,19,14.66,204,27-017-7417
2015-09-13,20,13.95,210,27-017-7417
2015-09-13,21,16.2,200,27-017-7417
2015-09-13,22,14.62,191,27-017-7417
2015-09-13,23,12.5,184,27-017-7417
2015-09-14,0,5.68,177,27-017-7417
2015-09-14,1,6.41,167,27-017-7417
2015-09-14,2,6.3,181,27-017-7417
2015-09-14,3,6.5,184,27-017-7417
2015-09-14,4,8.21,193,27-017-7417
2015-09-14,5,9.99,192,27-017-7417
2015-09-14,6,10.34,193,27-017-7417
2015-09-14,7,8.59,195,27-017-7417
2015-09-14,8,8.75,195,27-017-7417
2015-09-14,9,9.04,194,27-017-7417
2015-09-14,10,8.19,194,27-017-7417
2015-09-14,11,7.88,192,27-017-7417
2015-09-14,12,8.18,191,27-017-7417
2015-09-14,13,7.66,210,27-017-7417
2015-09-14,14,7.37,213,27-017-7417
2015-09-14,15,8.86,196,27-017-7417
2015-09-14,16,7.65,219,27-017-7417
2015-09-14,17,7.26,193,27-017-7417
2015-09-14,18,2.63,178,27-017-7417
2015-09-14,19,5.06,215,27-017-7417
2015-09-14,20,6.04,171,27-017-7417
2015-09-14,21,6.64,176,27-017-7417
2015-09-14,22,4.93,165,27-017-7417
2015-09-14,23,3.8,181,27-017-7417
2015-09-15,0,3.97,148,27-017-7417
2015-09-15,1,0.65,75,27-017-7417
2015-09-15,2,3.22,92,27-017-7417
2015-09-15,3,3.19,111,27-017-7417
2015-09-15,4,3.29,111,27-017-7417
2015-09-15,5,4.76,111,27-017-7417
2015-09-15,6,0.94,123,27-017-7417
2015-09-15,7,5.51,111,27-017-7417
2015-09-15,8,5.56,119,27-017-7417
2015-09-15,9,4.71,107,27-017-7417
2015-09-15,10,4.83,115,27-017-7417
2015-09-15,11,4.93,108,27-017-7417
2015-09-15,12,5.01,109,27-017-7417
2015-09-15,13,5.92,121,27-017-7417
2015-09-15,14,7.22,156,27-017-7417
2015-09-15,15,7.85,173,27-017-7417
2015-09-15,16,8.24,173,27-017-7417
2015-09-15,17,11.51,175,27-017-7417
2015-09-15,18,12.53,150,27-017-7417
2015-09-15,19,13.4,158,27-017-7417
2015-09-15,20,15.28,151,27-017-7417
2015-09-15,21,12.69,160,27-017-7417
2015-09-15,22,8.98,144,27-017-7417
2015-09-15,23,9.22,162,27-017-7417
2015-09-16,0,8.8,153,27-017-7417
2015-09-16,1,8.34,155,27-017-7417
2015-09-16,2,9.23,163,27-017-7417
2015-09-16,3,8.98,166,27-017-7417
2015-09-16,4,11.4,175,27-017-7417
2015-09-16,5,15.45,182,27-017-7417
2015-09-16,6,11.95,184,27-017-7417
2015-09-16,7,14.09,176,27-017-7417
2015-09-16,8,14.49,183,27-017-7417
2015-09-16,9,13.83,184,27-017-7417
2015-09-16,10,11.11,183,27-017-7417
2015-09-16,11,12.71,191,27-017-7417
2015-09-16,12,8.42,209,27-017-7417
2015-09-16,16,10.53,195,27-017-7417
2015-09-16,17,11.12,185,27-017-7417
2015-09-16,18,8.96,210,27-017-7417
2015-09-16,19,6.87,197,27-017-7417
2015-09-16,20,13.55,192,27-017-7417
2015-09-16,21,10.68,198,27-017-7417
2015-09-16,22,14.04,190,27-017-7417
2015-09-16,23,8.9,191,27-017-7417
2015-09-17,0,5.41,176,27-017-7417
2015-09-17,1,1.06,175,27-017-7417
2015-09-17,2,0.78,174,27-017-7417
2015-09-17,3,0.98,168,27-017-7417
2015-09-17,4,4.46,186,27-017-7417
2015-09-17,5,7.05,177,27-017-7417
2015-09-17,6,11.12,187,27-017-7417
2015-09-17,7,7.61,177,27-017-7417
2015-09-17,8,8.11,189,27-017-7417
2015-09-17,9,8.46,181,27-017-7417
2015-09-17,10,8.44,180,27-017-7417
2015-09-17,11,7.09,182,27-017-7417
2015-09-17,12,6.66,168,27-017-7417
2015-09-17,13,5.78,245,27-017-7417
2015-09-17,14,9.55,178,27-017-7417
2015-09-17,15,9.86,175,27-017-7417
2015-09-17,16,9.6,182,27-017-7417
2015-09-17,17,10.44,200,27-017-7417
2015-09-17,18,7.6,184,27-017-7417
2015-09-17,19,12.65,195,27-017-7417
2015-09-17,20,15.62,201,27-017-7417
2015-09-17,21,13.45,213,27-017-7417
2015-09-17,22,10.08,234,27-017-7417
2015-09-17,23,11.47,304,27-017-7417
2015-09-18,0,8.98,300,27-017-7417
2015-09-18,1,8.47,299,27-017-7417
2015-09-18,2,5.38,282,27-017-7417
2015-09-18,3,3.87,271,27-017-7417
2015-09-18,4,6.77,281,27-017-7417
2015-09-18,5,6.75,290,27-017-7417
2015-09-18,6,6.72,291,27-017-7417
2015-09-18,7,6.74,289,27-017-7417
2015-09-18,8,5.13,284,27-017-7417
2015-09-18,9,6.57,273,27-017-7417
2015-09-18,10,3.29,278,27-017-7417
2015-09-18,11,3.46,275,27-017-7417
2015-09-18,12,6.49,292,27-017-7417
2015-09-18,13,7.99,309,27-017-7417
2015-09-18,14,7.16,326,27-017-7417
2015-09-18,15,6.44,295,27-017-7417
2015-09-18,16,8.16,317,27-017-7417
2015-09-18,17,8.38,302,27-017-7417
2015-09-18,18,8.52,294,27-017-7417
2015-09-18,19,7.72,327,27-017-7417
2015-09-18,20,5.76,296,27-017-7417
2015-09-18,21,3.19,301,27-017-7417
2015-09-18,22,0.63,265,27-017-7417
2015-09-18,23,4.59,298,27-017-7417
2015-09-19,0,7.55,311,27-017-7417
2015-09-19,1,5.59,284,27-017-7417
2015-09-19,2,3.18,346,27-017-7417
2015-09-19,3,6.1,292,27-017-7417
2015-09-19,4,5.44,299,27-017-7417
2015-09-19,5,5.33,285,27-017-7417
2015-09-19,6,6,290,27-017-7417
2015-09-19,7,6.48,292,27-017-7417
2015-09-19,8,6.87,286,27-017-7417
2015-09-19,9,6.52,288,27-017-7417
2015-09-19,10,6.38,287,27-017-7417
2015-09-19,11,5.22,285,27-017-7417
2015-09-19,12,4.97,281,27-017-7417
2015-09-19,13,6.5,271,27-017-7417
2015-09-19,14,5.85,260,27-017-7417
2015-09-19,15,1.3,251,27-017-7417
2015-09-19,16,6.11,243,27-017-7417
2015-09-19,17,10.12,245,27-017-7417
2015-09-19,18,8.35,222,27-017-7417
2015-09-19,19,10.94,238,27-017-7417
2015-09-19,20,12.32,231,27-017-7417
2015-09-19,21,11.31,240,27-017-7417
2015-09-19,22,10.58,230,27-017-7417
2015-09-19,23,10.55,232,27-017-7417
2015-09-20,0,5.59,215,27-017-7417
2015-09-20,1,5.67,221,27-017-7417
2015-09-20,2,6.05,214,27-017-7417
2015-09-20,3,6.02,222,27-017-7417
2015-09-20,4,6.11,216,27-017-7417
2015-09-20,5,7.12,224,27-017-7417
2015-09-20,6,7.16,221,27-017-7417
2015-09-20,7,7.01,213,27-017-7417
2015-09-20,9,6.85,222,27-017-7417
2015-09-20,10,6,215,27-017-7417
2015-09-20,11,5.73,212,27-017-7417
2015-09-20,12,3.3,199,27-017-7417
2015-09-20,13,3.3,196,27-017-7417
2015-09-20,14,6.93,210,27-017-7417
2015-09-20,15,9.51,185,27-017-7417
2015-09-20,16,13.11,193,27-017-7417
2015-09-20,17,10.62,207,27-017-7417
2015-09-20,18,15.3,184,27-017-7417
2015-09-20,19,13.24,189,27-017-7417
2015-09-20,20,13.08,183,27-017-7417
2015-09-20,21,13.88,190,27-017-7417
2015-09-20,22,10.07,181,27-017-7417
2015-09-20,23,9.03,181,27-017-7417
2015-09-21,0,3.99,168,27-017-7417
2015-09-21,1,3.8,154,27-017-7417
2015-09-21,2,3.36,148,27-017-7417
2015-09-21,3,6.24,163,27-017-7417
2015-09-21,4,5.31,162,27-017-7417
2015-09-21,5,5.9,165,27-017-7417
2015-09-21,6,1.11,185,27-017-7417
2015-09-21,7,5.02,176,27-017-7417
2015-09-21,8,5.71,184,27-017-7417
2015-09-21,9,6.45,182,27-017-7417
2015-09-21,10,6.36,181,27-017-7417
2015-09-21,11,5.84,182,27-017-7417
2015-09-21,12,5.32,175,27-017-7417
2015-09-21,13,8.79,181,27-017-7417
2015-09-21,14,9.97,190,27-017-7417
2015-09-21,15,13.23,190,27-017-7417
2015-09-21,16,10.1,167,27-017-7417
2015-09-21,17,10.38,173,27-017-7417
2015-09-21,18,13.74,180,27-017-7417
2015-09-21,19,14.86,182,27-017-7417
2015-09-21,20,16.94,173,27-017-7417
2015-09-21,21,16.73,182,27-017-7417
2015-09-21,22,12.39,183,27-017-7417
2015-09-21,23,13.52,175,27-017-7417
2015-09-22,0,8.81,175,27-017-7417
2015-09-22,1,11.23,175,27-017-7417
2015-09-22,2,10.53,183,27-017-7417
2015-09-22,3,12.68,192,27-017-7417
2015-09-22,4,11.19,194,27-017-7417
2015-09-22,5,12.44,195,27-017-7417
2015-09-22,6,10.35,220,27-017-7417
2015-09-22,7,8.62,215,27-017-7417
2015-09-22,8,6.84,226,27-017-7417
2015-09-22,9,5.84,263,27-017-7417
2015-09-22,10,7.21,316,27-017-7417
2015-09-22,11,8.6,331,27-017-7417
2015-09-22,12,8.81,332,27-017-7417
2015-09-22,13,10.23,332,27-017-7417
2015-09-22,14,8.62,343,27-017-7417
2015-09-22,15,8.8,357,27-017-7417
2015-09-22,16,8.12,336,27-017-7417
2015-09-22,17,7.42,333,27-017-7417
2015-09-22,18,5.58,358,27-017-7417
2015-09-22,19,5.08,3,27-017-7417
2015-09-22,20,6.45,336,27-017-7417
2015-09-22,21,5.74,16,27-017-7417
2015-09-22,22,4.72,27,27-017-7417
2015-09-22,23,2.8,349,27-017-7417
2015-09-23,0,0.87,32,27-017-7417
2015-09-23,1,4.56,349,27-017-7417
2015-09-23,2,3.05,355,27-017-7417
2015-09-23,3,0.77,46,27-017-7417
2015-09-23,4,3.16,23,27-017-7417
2015-09-23,5,2.84,53,27-017-7417
2015-09-23,6,5.63,50,27-017-7417
2015-09-23,7,4.97,35,27-017-7417
2015-09-23,8,3.47,49,27-017-7417
2015-09-23,9,5.6,59,27-017-7417
2015-09-23,10,6.72,74,27-017-7417
2015-09-23,11,7.76,74,27-017-7417
2015-09-23,12,12.35,85,27-017-7417
2015-09-23,13,8.95,84,27-017-7417
2015-09-23,14,10.18,33,27-017-7417
2015-09-23,15,10.51,39,27-017-7417
2015-09-23,16,16.36,75,27-017-7417
2015-09-23,17,13.86,78,27-017-7417
2015-09-23,18,11.35,85,27-017-7417
2015-09-23,19,10.76,83,27-017-7417
2015-09-23,20,8.98,67,27-017-7417
2015-09-23,21,11.13,66,27-017-7417
2015-09-23,22,12.94,65,27-017-7417
2015-09-23,23,12.98,75,27-017-7417
2015-09-24,0,13.28,85,27-017-7417
2015-09-24,1,10.59,82,27-017-7417
2015-09-24,2,10.36,76,27-017-7417
2015-09-24,3,9.6,75,27-017-7417
2015-09-24,4,13.08,77,27-017-7417
2015-09-24,5,8.24,81,27-017-7417
2015-09-24,6,7.73,82,27-017-7417
2015-09-24,7,7.61,81,27-017-7417
2015-09-24,8,8.88,91,27-017-7417
2015-09-24,9,9.24,82,27-017-7417
2015-09-24,10,10.06,74,27-017-7417
2015-09-24,11,8.08,87,27-017-7417
2015-09-24,12,8.41,81,27-017-7417
2015-09-24,17,4.9,107,27-017-7417
2015-09-24,18,3.37,100,27-017-7417
2015-09-24,19,4.99,101,27-017-7417
2015-09-24,20,3.48,78,27-017-7417
2015-09-24,21,5.17,97,27-017-7417
2015-09-24,22,3.29,99,27-017-7417
2015-09-24,23,3.19,102,27-017-7417
2015-09-25,0,1.29,55,27-017-7417
2015-09-25,1,1.35,60,27-017-7417
2015-09-25,2,3.36,81,27-017-7417
2015-09-25,3,4.68,84,27-017-7417
2015-09-25,4,3.33,86,27-017-7417
2015-09-25,5,3.35,97,27-017-7417
2015-09-25,6,3.38,88,27-017-7417
2015-09-25,7,4.81,93,27-017-7417
2015-09-25,8,3.4,94,27-017-7417
2015-09-25,9,3.42,88,27-017-7417
2015-09-25,10,4.8,84,27-017-7417
2015-09-25,11,3.51,74,27-017-7417
2015-09-25,12,4.95,91,27-017-7417
2015-09-25,13,3.56,73,27-017-7417
2015-09-25,14,5.46,68,27-017-7417
2015-09-25,15,7.55,77,27-017-7417
2015-09-25,16,6.87,84,27-017-7417
2015-09-25,17,5.53,67,27-017-7417
2015-09-25,18,6.98,91,27-017-7417
2015-09-25,19,6.33,68,27-017-7417
2015-09-25,20,7.01,84,27-017-7417
2015-09-25,21,7.41,68,27-017-7417
2015-09-25,22,6.84,90,27-017-7417
2015-09-25,23,6.93,82,27-017-7417
2015-09-26,0,6.09,77,27-017-7417
2015-09-26,1,6.18,83,27-017-7417
2015-09-26,2,6.39,86,27-017-7417
2015-09-26,3,7.52,95,27-017-7417
2015-09-26,4,9.05,87,27-017-7417
2015-09-26,5,7.5,95,27-017-7417
2015-09-26,6,6.72,87,27-017-7417
2015-09-26,7,6.45,103,27-017-7417
2015-09-26,8,6.54,97,27-017-7417
2015-09-26,9,5.64,104,27-017-7417
2015-09-26,10,5.61,96,27-017-7417
2015-09-26,11,4.78,95,27-017-7417
2015-09-26,12,5.68,87,27-017-7417
2015-09-26,13,5.04,96,27-017-7417
2015-09-26,14,5.82,106,27-017-7417
2015-09-26,15,4.85,124,27-017-7417
2015-09-26,16,4.7,117,27-017-7417
2015-09-26,17,0.94,97,27-017-7417
2015-09-26,18,3.05,77,27-017-7417
2015-09-26,19,4.87,111,27-017-7417
2015-09-26,20,5.22,130,27-017-7417
2015-09-26,21,5.76,114,27-017-7417
2015-09-26,22,6.4,121,27-017-7417
2015-09-26,23,6.12,116,27-017-7417
2015-09-27,0,5.46,108,27-017-7417
