Transaction Type|Action Indicator|State Code|County Code|Site Number|Parameter|POC|Duration Code|Reported Unit|Method Code|Sample Date|Sample Begin Time|Reported Sample Value|Null Data Code|Collection Frequency Code|Monitor Protocol ID|Qualifier Code - 1|Qualifier Code - 2|Qualifier Code - 3|Qualifier Code - 4|Qualifier Code - 5|Qualifier Code - 6|Qualifier Code - 7|Qualifier Code - 8|Qualifier Code - 9|Qualifier Code - 10|Alternate Method Detection Limit|Uncertainty Value
RD|I|27|017|7417|44201|1|1|007|003|20150910|0 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|1 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|2 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|3 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|4 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|5 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|6 :00|0.013||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|7 :00|0.01||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|8 :00|0.01||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|9 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|10 :00|0.013||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|11 :00|0.01||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|12 :00|0.01||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|13 :00|0.012||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|14 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|15 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|16 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|17 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|18 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|19 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|20 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|21 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|22 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150910|23 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|0 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|1 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|2 :00|0.012||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|3 :00|0.011||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|4 :00|0.01||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|5 :00|0.01||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|6 :00|0.008||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|7 :00|0.008||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|8 :00|0.008||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|9 :00|0.007||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|10 :00|0.008||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|11 :00|0.008||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|12 :00|0.008||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|13 :00|0.01||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|14 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|15 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|16 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|17 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|18 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|19 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|20 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|21 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|22 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150911|23 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|0 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|1 :00|0.009||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|2 :00|0.006||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|3 :00|0.002||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|4 :00|0.001||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|5 :00|0||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|6 :00|0||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|7 :00|0||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|8 :00|0.001||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|9 :00|0||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|10 :00|0||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|11 :00|0||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|12 :00|0.001||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|13 :00|0.01||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|14 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|15 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|16 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|17 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|18 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|19 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|20 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|21 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|22 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150912|23 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|0 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|1 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|2 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|3 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|4 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|5 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|6 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|7 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|9 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|10 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|11 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|12 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|13 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|14 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|15 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|16 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|17 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|18 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|19 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|20 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|21 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|22 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150913|23 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|0 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|1 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|2 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|3 :00|0.032||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|4 :00|0.032||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|5 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|6 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|7 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|8 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|9 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|10 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|11 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|12 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|13 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|14 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|15 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|16 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|17 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|18 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|19 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|20 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|21 :00|0.046||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|22 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150914|23 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|0 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|1 :00|0.034||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|2 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|3 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|4 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|5 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|6 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|7 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|8 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|9 :00|0.02||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|10 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|11 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|12 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|13 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|14 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|15 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|16 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|17 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|18 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|19 :00|0.046||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|20 :00|0.047||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|21 :00|0.047||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|22 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150915|23 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|0 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|1 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|2 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|3 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|4 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|5 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|6 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|7 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|8 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|9 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|10 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|11 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|12 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|16 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|17 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|18 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|19 :00|0.047||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|20 :00|0.051||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|21 :00|0.052||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|22 :00|0.051||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150916|23 :00|0.049||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|0 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|1 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|2 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|3 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|4 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|5 :00|0.034||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|6 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|7 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|8 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|9 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|10 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|11 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|12 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|13 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|14 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|15 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|16 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|17 :00|0.02||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|18 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|19 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|20 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|21 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|22 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150917|23 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|0 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|1 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|2 :00|0.013||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|3 :00|0.01||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|4 :00|0.013||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|5 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|6 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|7 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|8 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|9 :00|0.012||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|10 :00|0.009||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|11 :00|0.007||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|12 :00|0.009||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|13 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|14 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|15 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|16 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|17 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|18 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|19 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|20 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|21 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|22 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150918|23 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|0 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|1 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|2 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|3 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|4 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|5 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|6 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|7 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|8 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|9 :00|0.012||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|10 :00|0.011||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|11 :00|0.01||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|12 :00|0.01||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|13 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|14 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|15 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|16 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|17 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|18 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|19 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|20 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|21 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|22 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150919|23 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|0 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|1 :00|0.032||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|2 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|3 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|4 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|5 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|6 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|7 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|9 :00|0.02||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|10 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|11 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|12 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|13 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|14 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|15 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|16 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|17 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|18 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|19 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|20 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|21 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|22 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150920|23 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150921|0 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150921|1 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150921|2 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150921|3 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150921|4 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150921|5 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150921|6 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150921|7 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150921|8 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150921|9 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150921|10 :00|0.025||S|TRIBAL||||||||||||
